Filename,var1,var2,Label,seg_Start,seg_End,t,t_ms,f0,F1,F2,F3,B1,B2,B3,H1u,H2u,H4u,H2Ku,H5Ku,A1u,A2u,A3u,H1H2u,H2H4u,H1A1u,H1A2u,H1A3u,H2KH5Ku,H1c,H2c,H4c,A1c,A2c,A3c,H1H2c,H2H4c,H1A1c,H1A2c,H1A3c,CPP,HNR05,HNR15,HNR25,HNR35
baca-read,baca,read,v,0.099119,0.200695,76,0.174119,131.337,483.710,1786.601,2636.584,82.460,249.301,296.798,45.078,47.368,49.550,26.931,17.946,49.550,29.334,24.516,-2.290,-2.182,-4.472,15.744,20.562,8.985,44.378,44.229,36.712,33.424,33.445,33.680,0.149,7.517,10.954,10.933,10.698,18.524,14.694,12.827,12.239,12.122
baca-read,baca,read,v,0.099119,0.200695,77,0.175119,131.511,482.325,1798.744,2644.302,87.748,237.967,277.593,45.121,47.286,48.965,27.579,17.259,48.965,28.958,24.511,-2.165,-1.678,-3.844,16.163,20.610,10.320,44.418,44.134,36.651,33.408,32.772,33.025,0.284,7.483,11.010,11.646,11.393,18.566,14.741,12.716,12.140,12.023
baca-read,baca,read,v,0.099119,0.200695,78,0.176119,131.685,478.820,1807.359,2654.504,92.844,224.986,273.370,45.185,48.021,48.312,28.236,16.628,48.312,28.582,24.317,-2.836,-0.292,-3.127,16.603,20.868,11.607,44.473,44.824,36.742,33.317,32.081,32.801,-0.351,8.081,11.156,12.392,11.672,18.845,14.885,12.691,12.115,11.996
baca-read,baca,read,v,0.099119,0.200695,79,0.177119,131.858,475.077,1815.579,2664.985,97.918,211.820,270.827,45.186,48.056,47.642,28.362,15.951,48.051,28.323,23.922,-2.870,0.414,-2.865,16.864,21.264,12.410,44.465,44.812,36.800,33.593,31.477,32.448,-0.347,8.012,10.872,12.988,12.016,19.217,15.092,12.729,12.146,12.023
baca-read,baca,read,v,0.099119,0.200695,80,0.178119,132.032,471.334,1823.799,2675.467,102.992,198.654,268.284,45.101,48.046,46.967,28.614,15.411,48.209,28.566,23.345,-2.944,1.078,-3.108,16.535,21.756,13.203,44.370,44.754,36.813,34.263,31.341,31.913,-0.384,7.941,10.106,13.029,12.457,17.385,15.331,12.807,12.211,12.083
baca-read,baca,read,v,0.099119,0.200695,81,0.179119,132.205,467.591,1832.019,2685.948,108.066,185.488,265.741,44.988,48.025,46.278,28.775,14.263,48.300,28.767,22.600,-3.038,1.747,-3.313,16.221,22.388,14.512,44.246,44.687,36.778,34.846,31.123,31.209,-0.441,7.909,9.400,13.123,13.038,15.468,15.570,12.902,12.290,12.156
baca-read,baca,read,v,0.099119,0.200695,82,0.180119,132.379,463.848,1840.239,2696.429,113.140,172.322,263.199,44.882,48.037,45.580,28.925,15.114,48.283,28.924,22.498,-3.154,2.457,-3.401,15.958,22.384,13.812,44.131,44.651,36.702,35.301,30.818,31.148,-0.520,7.949,8.830,13.312,12.983,17.270,15.777,12.991,12.363,12.224
baca-read,baca,read,v,0.099119,0.200695,83,0.181119,132.552,460.105,1848.459,2706.910,118.214,159.156,260.656,44.766,48.076,44.872,29.024,15.784,48.156,29.014,22.440,-3.310,3.204,-3.390,15.752,22.326,13.240,44.005,44.644,36.588,35.628,30.394,31.129,-0.639,8.056,8.377,13.611,12.876,18.537,15.919,13.050,12.410,12.266
baca-read,baca,read,v,0.099119,0.200695,84,0.182119,132.726,453.300,1854.699,2719.857,118.265,155.538,258.475,44.695,48.106,44.086,29.054,13.569,47.980,29.004,22.265,-3.410,4.020,-3.285,15.692,22.430,15.485,43.911,44.556,36.545,35.603,30.484,31.207,-0.645,8.011,8.308,13.428,12.705,19.220,15.963,13.056,12.410,12.264
baca-read,baca,read,v,0.099119,0.200695,85,0.183119,132.899,444.838,1859.869,2734.137,115.600,157.081,256.489,44.688,48.098,43.200,28.902,12.287,47.807,28.876,21.972,-3.410,4.898,-3.118,15.813,22.717,16.615,43.873,44.382,36.496,35.421,30.812,31.283,-0.509,7.885,8.451,13.060,12.590,20.319,15.878,12.986,12.343,12.197
baca-read,baca,read,v,0.099119,0.200695,86,0.184119,133.073,436.377,1865.040,2748.417,112.935,158.624,254.503,44.667,48.054,42.302,29.020,12.223,47.646,28.641,21.572,-3.387,5.752,-2.979,16.026,23.095,16.797,43.817,44.157,36.434,35.250,31.038,31.257,-0.340,7.723,8.567,12.779,12.561,20.492,15.643,12.835,12.204,12.060
baca-read,baca,read,v,0.099119,0.200695,87,0.185119,133.247,427.916,1870.210,2762.697,110.270,160.167,252.516,44.557,47.922,41.421,30.127,12.448,47.462,28.316,21.085,-3.365,6.501,-2.905,16.240,23.471,17.678,43.671,43.829,36.382,35.053,31.180,31.149,-0.158,7.447,8.618,12.491,12.522,20.776,15.280,12.633,12.021,11.880
baca-read,baca,read,v,0.099119,0.200695,88,0.186119,133.326,419.455,1875.380,2776.976,107.605,161.709,250.530,44.361,47.691,40.505,29.995,11.973,47.210,27.899,20.491,-3.330,7.186,-2.849,16.462,23.870,18.022,43.438,43.394,36.259,34.786,31.234,30.937,0.044,7.135,8.652,12.204,12.501,19.216,14.815,12.391,11.801,11.665
baca-read,baca,read,v,0.099119,0.200695,89,0.187119,133.154,410.994,1880.550,2791.256,104.940,163.252,248.544,44.131,47.405,39.497,27.714,11.744,46.845,27.362,19.764,-3.274,7.908,-2.714,16.769,24.367,15.970,43.172,42.907,35.968,34.403,31.174,30.598,0.265,6.939,8.769,11.998,12.574,16.669,14.275,12.117,11.553,11.423
baca-read,baca,read,v,0.099119,0.200695,90,0.188119,132.983,402.665,1884.919,2808.728,101.425,174.609,288.483,43.853,47.108,38.358,26.705,11.201,46.341,26.703,18.881,-3.255,8.749,-2.488,17.150,24.972,15.504,42.855,42.388,35.521,33.805,31.492,31.518,0.467,6.867,9.050,11.363,11.338,17.783,13.685,11.820,11.284,11.160
baca-read,baca,read,v,0.099119,0.200695,91,0.189119,132.811,394.535,1888.082,2831.004,96.630,200.741,391.540,43.521,46.813,37.038,26.185,10.457,45.699,25.920,17.823,-3.293,9.776,-2.178,17.601,25.698,15.728,42.482,41.845,34.860,32.947,32.306,33.693,0.637,6.985,9.535,10.176,8.789,14.423,13.070,11.508,11.002,10.886
baca-read,baca,read,v,0.099119,0.200695,92,0.190119,132.640,386.405,1891.244,2853.280,91.834,226.873,494.596,43.202,46.472,35.429,25.384,12.098,44.968,25.195,16.589,-3.269,11.043,-1.766,18.008,26.614,13.286,42.119,41.232,33.912,31.980,33.036,35.065,0.887,7.319,10.138,9.083,7.054,13.222,12.457,11.190,10.715,10.605
baca-read,baca,read,v,0.099119,0.200695,93,0.191119,132.468,378.276,1894.406,2875.556,87.039,253.005,597.652,42.905,46.056,33.573,24.375,8.895,44.417,24.346,16.115,-3.151,12.483,-1.512,18.560,26.790,15.480,41.774,40.517,32.717,31.175,33.532,36.811,1.258,7.800,10.600,8.242,4.963,7.605,11.871,10.875,10.430,10.327
baca-read,baca,read,v,0.099119,0.200695,94,0.192119,132.297,370.146,1897.568,2897.832,82.244,279.136,700.708,42.533,45.510,31.614,23.320,8.655,43.729,23.311,15.531,-2.976,13.896,-1.196,19.222,27.002,14.665,41.351,39.638,31.417,30.209,33.757,38.184,1.713,8.221,11.142,7.594,3.167,12.621,11.339,10.570,10.154,10.059
baca-read,baca,read,v,0.099119,0.200695,95,0.193119,132.125,362.016,1900.731,2920.108,77.448,305.268,803.764,42.053,45.105,29.501,22.360,7.803,42.900,22.105,14.543,-3.052,15.604,-0.847,19.948,27.510,14.557,40.815,38.863,29.963,29.075,33.741,38.963,1.952,8.900,11.740,7.075,1.853,11.418,10.885,10.285,9.896,9.808
baca-read,baca,read,v,0.099119,0.200695,96,0.194119,131.954,354.678,1900.330,2930.719,73.999,337.817,900.657,41.482,44.668,27.045,21.262,8.912,41.980,20.726,13.140,-3.186,17.623,-0.498,20.756,28.342,12.350,40.192,38.069,28.098,27.956,33.603,39.012,2.123,9.971,12.236,6.590,1.180,13.293,11.083,10.586,10.223,10.140
baca-read,baca,read,v,0.099119,0.200695,97,0.195119,131.782,351.863,1879.598,2874.768,78.231,406.981,962.387,40.862,44.130,23.962,19.238,11.395,41.005,19.173,11.316,-3.267,20.167,-0.142,21.690,29.546,7.843,39.561,37.484,25.227,27.525,33.686,37.588,2.077,12.257,12.036,5.875,1.973,10.197,12.851,12.411,12.075,11.997
baca-read,baca,read,v,0.099119,0.200695,98,0.196119,131.611,349.047,1858.866,2818.816,82.463,476.146,1024.116,40.166,43.486,19.722,17.666,12.067,41.666,17.466,9.556,-3.320,23.764,-1.501,22.700,30.610,5.599,38.853,36.800,21.198,28.705,33.353,36.183,2.053,15.602,10.148,5.500,2.670,11.550,15.617,15.197,14.888,14.817
baca-read,baca,read,v,0.099119,0.200695,99,0.197119,131.439,346.231,1838.134,2762.865,86.695,545.310,1085.845,39.435,42.734,12.415,17.663,10.035,40.507,15.627,8.322,-3.299,30.319,-1.072,23.808,31.114,7.628,38.112,36.015,14.103,28.042,32.697,35.264,2.097,21.912,10.070,5.415,2.848,14.577,18.757,18.329,18.047,17.981
baca-read,baca,read,v,0.099119,0.200695,100,0.198119,131.268,343.416,1817.402,2706.913,90.927,614.474,1147.575,38.780,41.902,9.810,14.958,8.770,39.259,13.707,7.230,-3.122,32.092,-0.479,25.073,31.550,6.188,37.446,35.157,11.711,27.269,31.808,34.453,2.289,23.446,10.177,5.638,2.993,13.534,21.646,21.192,20.936,20.876
baca-read,baca,read,v,0.099119,0.200695,101,0.199119,131.096,340.600,1796.670,2650.962,95.159,683.638,1209.304,38.116,40.967,17.309,12.585,11.535,37.876,11.838,6.254,-2.851,23.658,0.240,26.279,31.863,1.051,36.773,34.206,19.424,26.343,30.852,33.727,2.567,14.782,10.430,5.920,3.046,11.275,23.660,23.168,22.939,22.885
baca-read,baca,read,v,0.099119,0.200695,102,0.200119,130.925,337.785,1775.939,2595.010,99.392,752.803,1271.033,37.339,39.964,20.432,10.694,6.603,36.216,10.078,5.413,-2.625,19.531,1.123,27.261,31.926,4.091,35.986,33.195,22.763,25.123,29.907,33.110,2.791,10.432,10.863,6.079,2.876,12.905,24.175,23.644,23.440,23.391
bisa-able,bisa,able,v,0.102341,0.189535,1,0.102341,132.262,319.951,1923.960,2376.000,315.483,227.291,540.854,39.271,35.464,20.400,23.865,11.194,35.464,23.822,19.847,3.808,15.064,3.808,15.449,19.424,12.671,38.528,33.296,24.657,33.444,33.495,32.407,5.233,8.639,5.085,5.034,6.121,17.636,10.163,9.187,8.245,8.069
bisa-able,bisa,able,v,0.102341,0.189535,2,0.103341,132.303,315.733,1931.998,2367.234,272.117,211.226,526.960,39.884,36.442,19.802,24.686,10.910,36.442,24.313,20.207,3.442,16.640,3.442,15.571,19.677,13.776,38.970,33.565,24.331,33.613,34.015,32.745,5.404,9.234,5.357,4.955,6.225,15.110,9.696,8.854,7.949,7.784
bisa-able,bisa,able,v,0.102341,0.189535,3,0.104341,132.344,311.515,1940.036,2358.468,228.752,195.161,513.067,40.471,37.396,18.936,25.594,12.225,37.396,24.633,20.399,3.075,18.459,3.075,15.837,20.072,13.369,39.363,33.600,23.764,33.512,34.289,32.869,5.763,9.836,5.851,5.074,6.493,15.271,9.768,9.020,8.127,7.972
bisa-able,bisa,able,v,0.102341,0.189535,4,0.105341,132.384,307.296,1948.074,2349.702,185.386,179.096,499.173,41.125,38.329,17.361,26.541,10.328,38.329,24.795,20.441,2.796,20.968,2.796,16.329,20.684,16.213,39.805,33.325,22.516,33.042,34.312,32.789,6.480,10.810,6.763,5.493,7.016,13.668,9.985,9.304,8.407,8.261
bisa-able,bisa,able,v,0.102341,0.189535,5,0.106341,132.425,303.078,1956.112,2340.936,142.020,163.032,485.280,41.843,39.184,16.075,27.635,10.391,39.184,24.845,20.387,2.658,23.109,2.658,16.998,21.455,17.244,40.302,32.567,21.583,31.964,34.108,32.544,7.735,10.985,8.338,6.194,7.758,9.482,10.316,9.682,8.766,8.629
bisa-able,bisa,able,v,0.102341,0.189535,6,0.107341,132.465,298.860,1964.150,2332.171,98.655,146.967,471.386,42.541,39.960,16.126,27.532,4.359,39.960,24.896,20.254,2.581,23.833,2.581,17.645,22.286,23.174,40.786,31.133,22.007,29.906,33.764,32.139,9.654,9.126,10.880,7.022,8.648,13.787,10.730,10.125,9.182,9.052
bisa-able,bisa,able,v,0.102341,0.189535,7,0.108341,132.533,296.353,1971.284,2334.316,71.225,139.466,451.416,43.175,40.643,16.692,27.303,11.543,40.643,25.092,20.000,2.532,23.951,2.532,18.082,23.175,15.760,41.299,29.991,22.810,27.933,33.789,31.601,11.308,7.181,13.366,7.510,9.698,12.205,11.194,10.608,9.632,9.510
bisa-able,bisa,able,v,0.102341,0.189535,8,0.109341,132.641,296.370,1977.088,2352.541,67.281,144.585,422.490,43.740,41.267,16.909,27.754,3.414,41.267,25.149,19.555,2.472,24.358,2.472,18.591,24.185,24.340,41.850,30.333,23.051,28.075,34.191,30.931,11.517,7.281,13.775,7.659,10.919,15.384,11.678,11.104,10.094,9.980
bisa-able,bisa,able,v,0.102341,0.189535,9,0.110341,132.750,296.386,1982.891,2370.766,63.337,149.704,393.564,44.252,41.882,17.263,27.869,3.140,41.882,25.043,18.883,2.370,24.619,2.370,19.209,25.369,24.728,42.349,30.659,23.429,28.177,34.419,29.982,11.690,7.230,14.172,7.930,12.367,13.482,12.150,11.586,10.546,10.438
bisa-able,bisa,able,v,0.102341,0.189535,10,0.111341,132.858,296.402,1988.694,2388.992,59.393,154.822,364.639,44.689,42.492,17.961,27.522,2.767,42.492,24.738,17.960,2.197,24.531,2.197,19.952,26.730,24.755,42.773,30.976,24.151,28.239,34.437,28.723,11.797,6.826,14.534,8.336,14.051,14.876,12.578,12.030,10.965,10.863
bisa-able,bisa,able,v,0.102341,0.189535,11,0.112341,132.966,296.418,1994.498,2407.217,55.449,159.941,335.713,45.083,43.109,18.624,26.741,4.714,43.109,24.638,17.471,1.974,24.485,1.974,20.445,27.612,22.026,43.155,31.297,24.836,28.270,34.650,27.833,11.858,6.460,14.885,8.505,15.322,13.028,12.931,12.406,11.329,11.233
bisa-able,bisa,able,v,0.102341,0.189535,12,0.113341,133.074,296.434,2000.301,2425.442,51.505,165.060,306.787,45.488,43.684,20.075,25.859,4.251,43.684,24.669,17.962,1.804,23.609,1.804,20.818,27.525,21.608,43.547,31.571,26.311,28.213,34.985,27.847,11.976,5.261,15.334,8.563,15.700,12.408,13.182,12.694,11.618,11.526
bisa-able,bisa,able,v,0.102341,0.189535,13,0.114341,133.182,296.668,2007.058,2437.439,48.193,175.957,285.899,45.862,44.209,21.997,25.134,4.846,44.209,24.696,18.879,1.652,22.213,1.652,21.166,26.982,20.288,43.914,31.868,28.238,28.163,35.583,28.274,12.046,3.630,15.752,8.331,15.641,11.175,13.354,12.911,11.844,11.756
bisa-able,bisa,able,v,0.102341,0.189535,14,0.115341,133.290,298.090,2019.049,2415.287,48.347,218.534,309.078,46.164,44.661,23.550,24.728,4.594,44.661,24.727,19.968,1.503,21.112,1.503,21.437,26.197,20.134,44.234,32.486,29.700,28.602,37.447,29.198,11.748,2.786,15.632,6.787,15.037,11.825,13.473,13.078,12.024,11.939
bisa-able,bisa,able,v,0.102341,0.189535,15,0.116341,133.398,299.513,2031.040,2393.136,48.501,261.110,332.257,46.384,45.041,24.596,25.082,2.049,45.041,24.776,20.625,1.343,20.445,1.343,21.609,25.759,23.033,44.471,33.029,30.656,28.969,38.991,29.647,11.443,2.372,15.502,5.480,14.825,13.965,13.556,13.209,12.174,12.092
bisa-able,bisa,able,v,0.102341,0.189535,16,0.117341,133.506,300.936,2043.030,2370.984,48.655,303.687,355.436,46.551,45.384,25.423,25.543,1.370,45.384,24.823,21.086,1.167,19.961,1.167,21.728,25.465,24.173,44.654,33.531,31.394,29.299,40.297,29.877,11.123,2.137,15.355,4.357,14.777,16.397,13.619,13.322,12.309,12.229
bisa-able,bisa,able,v,0.102341,0.189535,17,0.118341,133.614,302.359,2055.021,2348.833,48.809,346.264,378.615,46.679,45.710,26.246,25.607,1.136,45.710,24.811,21.385,0.969,19.464,0.969,21.868,25.294,24.471,44.799,34.014,32.127,29.613,41.371,29.951,10.784,1.887,15.186,3.428,14.848,17.529,13.681,13.431,12.444,12.365
bisa-able,bisa,able,v,0.102341,0.189535,18,0.119341,133.722,303.782,2067.011,2326.681,48.963,388.840,401.794,46.771,46.043,26.906,26.407,0.662,46.043,24.914,21.490,0.728,19.138,0.728,21.857,25.281,25.744,44.907,34.502,32.697,29.935,42.426,29.863,10.405,1.805,14.972,2.481,15.044,14.236,13.758,13.553,12.594,12.516
bisa-able,bisa,able,v,0.102341,0.189535,19,0.120341,133.830,305.204,2079.002,2304.530,49.117,431.417,424.973,46.884,46.384,27.507,25.038,-0.502,46.384,25.031,21.457,0.501,18.877,0.501,21.854,25.427,25.541,45.037,34.994,33.210,30.263,43.390,29.707,10.043,1.784,14.773,1.647,15.330,15.033,13.867,13.702,12.774,12.696
bisa-able,bisa,able,v,0.102341,0.189535,20,0.121341,133.938,305.038,2089.730,2303.605,49.964,413.985,510.477,47.015,46.721,28.293,25.353,-0.178,46.721,24.976,21.334,0.293,18.428,0.293,22.039,25.680,25.531,45.163,35.325,34.033,30.754,43.028,30.679,9.839,1.291,14.409,2.136,14.484,14.900,14.027,13.895,13.000,12.921
bisa-able,bisa,able,v,0.102341,0.189535,21,0.122341,134.047,304.703,2100.324,2304.928,50.885,390.198,602.580,47.101,47.046,29.076,24.995,0.031,47.046,24.810,21.111,0.056,17.969,0.056,22.292,25.990,24.964,45.244,35.627,34.868,31.246,42.409,31.379,9.617,0.759,13.998,2.836,13.865,14.690,14.254,14.148,13.285,13.206
bisa-able,bisa,able,v,0.102341,0.189535,22,0.123341,134.130,304.368,2110.919,2306.252,51.806,366.412,694.683,47.117,47.326,29.535,24.607,1.706,47.326,24.603,20.811,-0.209,17.791,-0.209,22.514,26.306,22.901,45.255,35.895,35.373,31.692,41.717,31.767,9.361,0.521,13.563,3.539,13.488,16.087,14.566,14.475,13.647,13.567
bisa-able,bisa,able,v,0.102341,0.189535,23,0.124341,134.178,304.032,2121.513,2307.575,52.727,342.626,786.786,47.072,47.566,29.681,24.675,3.720,47.566,24.428,20.427,-0.495,17.885,-0.495,22.643,26.645,20.955,45.206,36.134,35.560,32.094,41.018,31.884,9.072,0.574,13.112,4.187,13.322,15.651,14.968,14.879,14.094,14.012
bisa-able,bisa,able,v,0.102341,0.189535,24,0.125341,134.225,303.697,2132.108,2308.898,53.649,318.839,878.889,47.002,47.784,29.813,24.658,4.250,47.784,24.308,21.367,-0.782,17.971,-0.782,22.694,25.635,20.408,45.132,36.352,35.732,32.471,40.331,33.171,8.780,0.621,12.661,4.801,11.961,13.492,15.443,15.347,14.610,14.527
bisa-able,bisa,able,v,0.102341,0.189535,25,0.126341,134.273,303.362,2142.702,2310.221,54.570,295.053,970.991,46.917,47.992,29.984,24.422,4.585,47.992,24.197,22.332,-1.074,18.008,-1.074,22.720,24.586,19.837,45.044,36.563,35.943,32.836,39.605,34.349,8.481,0.620,12.208,5.439,10.695,17.020,15.973,15.861,15.178,15.092
bisa-able,bisa,able,v,0.102341,0.189535,26,0.127341,134.321,303.296,2142.986,2346.269,56.253,272.982,930.919,46.856,48.220,30.049,24.138,5.054,48.220,24.037,23.142,-1.363,18.170,-1.363,22.819,23.715,19.083,44.984,36.869,36.021,33.326,38.775,35.784,8.116,0.848,11.659,6.209,9.201,17.902,16.538,16.406,15.778,15.690
bisa-able,bisa,able,v,0.102341,0.189535,27,0.128341,134.368,303.371,2137.821,2400.668,58.339,251.817,820.998,46.874,48.453,30.207,23.787,5.878,48.453,23.872,22.309,-1.579,18.247,-1.579,23.002,24.564,17.909,45.006,37.220,36.176,33.867,37.887,35.692,7.785,1.044,11.138,7.118,9.314,18.565,17.122,16.966,16.393,16.302
bisa-able,bisa,able,v,0.102341,0.189535,28,0.129341,134.416,303.447,2132.656,2455.066,60.425,230.652,711.077,46.912,48.700,30.582,23.584,6.824,48.700,24.568,18.544,-1.788,18.118,-1.788,22.345,28.368,16.760,45.048,37.586,36.549,34.411,37.798,32.375,7.462,1.037,10.637,7.251,12.673,17.773,17.703,17.525,17.004,16.909
bisa-able,bisa,able,v,0.102341,0.189535,29,0.130341,134.464,303.522,2127.491,2509.464,62.511,209.487,601.156,46.909,48.920,30.821,23.137,6.699,48.920,25.237,19.168,-2.011,18.098,-2.011,21.672,27.741,16.438,45.049,37.925,36.786,34.917,37.608,33.083,7.124,1.139,10.133,7.441,11.966,18.388,18.265,18.067,17.593,17.492
bisa-able,bisa,able,v,0.102341,0.189535,30,0.131341,134.511,303.598,2122.326,2563.862,64.596,188.322,491.235,46.850,49.092,30.781,23.013,6.384,49.092,25.866,20.118,-2.243,18.311,-2.243,20.983,26.731,16.630,44.994,38.217,36.744,35.366,37.288,33.675,6.777,1.473,9.628,7.706,11.319,20.297,18.789,18.576,18.142,18.032
bisa-able,bisa,able,v,0.102341,0.189535,31,0.132341,134.559,303.673,2117.161,2618.261,66.682,167.157,381.314,46.759,49.226,30.688,23.112,6.138,49.226,26.451,20.955,-2.467,18.538,-2.467,20.307,25.804,16.974,44.908,38.471,36.648,35.766,36.813,33.578,6.437,1.822,9.142,8.094,11.330,22.003,19.255,19.036,18.632,18.512
bisa-able,bisa,able,v,0.102341,0.189535,32,0.133341,134.607,303.572,2114.493,2655.837,67.368,152.852,323.511,46.661,49.326,30.743,23.796,6.085,49.326,26.981,21.663,-2.666,18.583,-2.666,19.680,24.997,17.711,44.809,38.592,36.718,35.956,36.563,33.655,6.216,1.874,8.852,8.246,11.154,22.921,19.652,19.437,19.053,18.920
bisa-able,bisa,able,v,0.102341,0.189535,33,0.134341,134.654,303.210,2115.506,2668.622,65.989,148.657,342.516,46.571,49.424,30.809,24.682,6.148,49.424,27.441,22.214,-2.853,18.615,-2.853,19.130,24.356,18.534,44.709,38.563,36.823,35.889,36.810,34.938,6.146,1.740,8.820,7.899,9.771,23.375,20.028,19.827,19.454,19.303
bisa-able,bisa,able,v,0.102341,0.189535,34,0.135341,134.702,302.848,2116.518,2681.407,64.610,144.461,361.521,46.564,49.530,30.827,25.528,6.209,49.530,27.839,22.612,-2.966,18.704,-2.966,18.725,23.952,19.319,44.693,38.540,36.880,35.826,36.988,36.038,6.154,1.660,8.867,7.705,8.655,23.927,20.391,20.211,19.843,19.670
bisa-able,bisa,able,v,0.102341,0.189535,35,0.136341,134.749,302.487,2117.530,2694.192,63.231,140.265,380.526,46.631,49.654,31.029,26.229,6.606,49.654,28.192,22.866,-3.023,18.625,-3.023,18.439,23.765,19.623,44.750,38.531,37.122,35.777,37.115,36.965,6.219,1.410,8.973,7.636,7.785,21.570,20.736,20.581,20.213,20.015
bisa-able,bisa,able,v,0.102341,0.189535,36,0.137341,134.797,302.125,2118.543,2706.977,61.853,136.070,399.531,46.692,49.789,31.320,26.730,5.915,49.789,28.511,22.979,-3.097,18.469,-3.097,18.182,23.713,20.815,44.802,38.532,37.452,35.735,37.198,37.727,6.271,1.080,9.067,7.604,7.075,20.977,21.055,20.930,20.556,20.330
bisa-able,bisa,able,v,0.102341,0.189535,37,0.138341,134.901,301.763,2119.555,2719.762,60.474,131.874,418.536,46.709,49.905,31.377,27.011,5.781,49.905,28.790,22.914,-3.196,18.528,-3.196,17.919,23.795,21.230,44.808,38.496,37.558,35.670,37.234,38.287,6.312,0.938,9.138,7.574,6.520,20.800,21.342,21.248,20.863,20.610
bisa-able,bisa,able,v,0.102341,0.189535,38,0.139341,135.089,301.484,2121.091,2734.205,59.428,127.724,446.020,46.690,49.999,31.223,27.083,5.727,49.999,29.031,22.672,-3.309,18.776,-3.309,17.659,24.018,21.356,44.777,38.443,37.461,35.623,37.222,38.826,6.333,0.982,9.154,7.555,5.950,20.998,21.592,21.529,21.128,20.849
bisa-able,bisa,able,v,0.102341,0.189535,39,0.140341,135.276,301.657,2125.497,2757.732,60.207,123.826,519.993,46.654,50.072,31.147,26.980,5.655,50.072,29.221,22.251,-3.418,18.924,-3.418,17.433,24.403,21.325,44.739,38.537,37.406,35.802,37.145,40.014,6.202,1.131,8.937,7.594,4.725,20.170,21.798,21.764,21.342,21.040
bisa-able,bisa,able,v,0.102341,0.189535,40,0.141341,135.464,301.830,2129.903,2781.259,60.986,119.928,593.966,46.605,50.129,31.180,26.743,5.401,50.129,29.351,21.689,-3.524,18.949,-3.524,17.254,24.916,21.342,44.689,38.617,37.459,35.965,37.000,40.873,6.072,1.158,8.724,7.689,3.816,20.315,21.953,21.946,21.497,21.176
bisa-able,bisa,able,v,0.102341,0.189535,41,0.142341,135.651,302.003,2134.308,2804.786,61.764,116.031,667.939,46.595,50.201,31.047,26.429,5.995,50.201,29.402,21.305,-3.607,19.154,-3.607,17.193,25.289,20.434,44.676,38.712,37.346,36.141,36.766,41.764,5.964,1.366,8.535,7.910,2.913,21.264,22.052,22.066,21.587,21.252
