Filename,var1,var2,var3,Label,seg_Start,seg_End,t,t_ms,f0,F1,F2,F3,B1,B2,B3,H1u,H2u,H4u,H2Ku,H5Ku,A1u,A2u,A3u,H1H2u,H2H4u,H1A1u,H1A2u,H1A3u,H2KH5Ku,H1c,H2c,H4c,A1c,A2c,A3c,H1H2c,H2H4c,H1A1c,H1A2c,H1A3c,CPP,HNR05,HNR15,HNR25,HNR35
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,110,0.615469,64.034,967.722,1781.440,2872.372,123.924,392.515,206.555,21.752,13.495,15.061,39.137,-1.328,43.923,37.670,31.020,8.258,-1.566,-22.170,-15.918,-9.268,40.465,21.703,13.296,14.249,22.952,31.273,27.203,8.407,-0.953,-1.249,-9.570,-5.500,24.469,16.525,4.967,3.168,2.642
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,111,0.616469,63.976,966.666,1766.366,2876.008,127.963,391.521,208.469,21.734,12.887,15.950,39.029,-2.031,43.584,37.456,30.975,8.847,-3.063,-21.850,-15.722,-9.241,41.061,21.684,12.687,15.135,22.852,30.939,27.532,8.997,-2.448,-1.168,-9.254,-5.847,23.217,17.008,5.212,3.371,2.834
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,112,0.617469,63.936,965.609,1751.292,2879.645,132.002,390.528,210.382,21.917,12.813,18.093,38.252,-3.683,43.083,36.972,30.945,9.104,-5.280,-21.165,-15.055,-9.027,41.936,21.868,12.613,17.275,22.579,30.333,27.873,9.255,-4.662,-0.711,-8.465,-6.005,23.476,17.654,5.607,3.739,3.203
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,113,0.618469,63.927,964.553,1736.219,2883.281,136.042,389.535,212.295,22.140,13.061,19.944,37.747,-5.926,43.194,37.047,30.887,9.079,-6.883,-21.054,-14.907,-8.747,43.673,22.090,12.860,19.123,22.908,30.283,28.185,9.229,-6.263,-0.819,-8.193,-6.095,20.897,18.405,6.105,4.222,3.698
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,114,0.619469,63.918,964.514,1729.810,2884.948,136.390,388.100,213.300,22.139,12.750,21.111,37.539,-7.781,43.320,37.346,30.777,9.389,-8.361,-21.181,-15.208,-8.638,45.320,22.089,12.549,20.289,23.031,30.496,28.233,9.540,-7.741,-0.942,-8.408,-6.144,19.686,19.202,6.658,4.770,4.265
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,115,0.620469,63.908,965.576,1732.780,2884.485,132.743,386.187,213.321,21.893,11.557,21.768,37.650,-7.224,43.415,37.650,30.598,10.336,-10.211,-21.521,-15.757,-8.705,44.874,21.843,11.357,20.948,22.884,30.757,27.984,10.487,-9.591,-1.040,-8.913,-6.141,21.582,19.986,7.220,5.332,4.851
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,116,0.621469,63.899,966.638,1735.750,2884.021,129.095,384.274,213.343,21.620,10.322,22.071,37.990,-5.655,43.448,37.933,30.344,11.298,-11.749,-21.827,-16.312,-8.724,43.644,21.571,10.122,21.252,22.669,30.996,27.661,11.448,-11.130,-1.099,-9.425,-6.090,22.916,20.698,7.745,5.858,5.404
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,117,0.622469,63.890,967.699,1738.720,2883.558,125.448,382.361,213.365,21.480,10.543,22.111,38.341,-5.188,43.408,38.170,30.011,10.937,-11.568,-21.928,-16.691,-8.531,43.529,21.430,10.343,21.294,22.374,31.190,27.258,11.087,-10.951,-0.944,-9.760,-5.828,22.373,21.280,8.185,6.298,5.869
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,118,0.623469,63.881,968.761,1741.690,2883.095,121.801,380.448,213.386,21.460,11.946,21.805,38.414,-4.753,43.271,38.343,29.550,9.514,-9.859,-21.811,-16.883,-8.090,43.168,21.410,11.746,20.989,21.975,31.319,26.727,9.664,-9.243,-0.565,-9.909,-5.317,22.576,21.673,8.494,6.600,6.194
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,119,0.624469,63.871,969.823,1744.660,2882.631,118.154,378.535,213.408,21.373,12.776,21.147,38.542,-4.854,42.990,38.478,28.921,8.597,-8.371,-21.616,-17.105,-7.548,43.396,21.324,12.577,20.334,21.424,31.410,26.029,8.747,-7.756,-0.100,-10.086,-4.705,20.963,21.818,8.625,6.715,6.325
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,120,0.625469,63.862,971.493,1747.215,2881.575,116.410,376.343,213.955,21.150,12.972,19.938,38.708,-4.965,42.515,38.624,29.534,8.178,-6.965,-21.365,-17.474,-8.384,43.673,21.101,12.774,19.127,20.801,31.485,26.579,8.327,-6.353,0.299,-10.384,-5.479,18.044,21.663,8.544,6.608,6.231
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,121,0.626469,63.853,975.197,1748.386,2878.535,121.031,373.218,216.257,21.011,13.304,17.987,38.803,-8.580,41.929,38.793,29.605,7.707,-4.683,-20.918,-17.782,-8.594,47.384,20.962,13.107,17.182,20.491,31.498,26.614,7.855,-4.075,0.471,-10.536,-5.652,19.382,21.230,8.277,6.311,5.949
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,122,0.627469,63.844,978.901,1749.556,2875.496,125.652,370.092,218.560,21.220,14.096,15.694,39.114,-9.269,41.918,38.984,29.570,7.123,-1.597,-20.698,-17.765,-8.350,48.383,21.171,13.901,14.894,20.743,31.532,26.542,7.270,-0.993,0.428,-10.361,-5.371,20.694,20.583,7.869,5.869,5.524
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,123,0.628469,63.834,982.605,1750.726,2872.456,130.273,366.967,220.862,21.615,14.915,14.079,39.947,-9.443,42.215,39.143,29.678,6.700,0.836,-20.600,-17.528,-8.064,49.390,21.566,14.721,13.285,21.291,31.533,26.613,6.846,1.435,0.275,-9.966,-5.047,23.418,19.785,7.364,5.328,5.001
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,124,0.629469,63.825,986.309,1751.896,2869.417,134.894,363.841,223.165,21.839,15.253,12.898,41.274,-8.967,42.308,39.233,29.797,6.587,2.355,-20.468,-17.394,-7.957,50.241,21.791,15.059,12.109,21.624,31.465,26.693,6.732,2.950,0.167,-9.674,-4.901,23.479,18.902,6.806,4.734,4.424
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,125,0.630469,63.816,990.013,1753.066,2866.377,139.515,360.716,225.467,21.798,14.853,11.965,41.429,-8.276,42.680,39.254,29.756,6.945,2.888,-20.882,-17.457,-7.958,49.705,21.750,14.661,11.182,22.226,31.328,26.612,7.089,3.479,-0.476,-9.578,-4.861,22.440,17.998,6.241,4.132,3.838
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,126,0.631469,63.807,993.718,1754.236,2863.338,144.136,357.591,227.769,21.649,13.893,12.934,40.921,-7.496,42.964,39.218,29.557,7.756,0.958,-21.316,-17.570,-7.908,48.417,21.601,13.702,12.157,22.731,31.133,26.372,7.899,1.545,-1.130,-9.532,-4.771,22.352,17.137,5.712,3.568,3.287
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,127,0.632469,63.808,993.539,1755.634,2861.666,143.968,357.749,227.488,21.695,13.019,16.176,40.696,-6.773,43.090,39.144,29.670,8.676,-3.157,-21.395,-17.448,-7.975,47.469,21.648,12.829,15.399,22.856,31.079,26.438,8.819,-2.570,-1.208,-9.431,-4.789,23.304,16.383,5.264,3.088,2.816
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,128,0.633469,63.829,993.282,1757.036,2860.022,143.703,357.974,227.155,21.941,12.539,19.078,39.983,-6.129,43.065,39.058,29.685,9.402,-6.539,-21.124,-17.117,-7.744,46.112,21.894,12.349,18.300,22.826,31.018,26.405,9.545,-5.951,-0.932,-9.124,-4.511,22.199,15.800,4.942,2.738,2.471
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,129,0.634469,63.850,993.025,1758.439,2858.378,143.439,358.198,226.822,22.107,12.244,20.903,39.051,-5.629,42.953,38.921,29.531,9.863,-8.659,-20.846,-16.814,-7.424,44.680,22.060,12.053,20.124,22.708,30.905,26.203,10.006,-8.071,-0.648,-8.846,-4.143,19.235,15.453,4.789,2.562,2.295
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,130,0.635469,63.871,992.769,1759.841,2856.733,143.175,358.423,226.489,22.027,11.180,22.069,38.790,-1.907,42.803,38.680,29.187,10.847,-10.889,-20.776,-16.653,-7.160,40.696,21.979,10.989,21.290,22.552,30.688,25.810,10.990,-10.301,-0.573,-8.709,-3.831,17.569,15.391,4.849,2.594,2.319
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,131,0.636469,63.892,992.512,1761.243,2855.089,142.910,358.648,226.156,21.791,8.807,22.885,38.757,-2.890,42.652,38.317,28.636,12.983,-14.078,-20.861,-16.526,-6.845,41.647,21.743,8.616,22.106,22.395,30.349,25.211,13.127,-13.489,-0.652,-8.606,-3.467,18.105,15.577,5.108,2.807,2.515
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,132,0.637469,63.913,992.255,1762.645,2853.445,142.646,358.872,225.823,21.666,6.370,23.480,38.197,-4.359,42.526,38.190,27.865,15.296,-17.110,-20.860,-16.524,-6.199,42.556,21.618,6.179,22.699,22.264,30.246,24.392,15.439,-16.520,-0.646,-8.627,-2.774,18.964,15.950,5.514,3.158,2.843
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,133,0.638469,63.935,991.618,1761.789,2852.118,141.087,355.833,225.345,21.680,6.955,23.801,38.388,-5.889,42.415,38.278,27.274,14.725,-16.846,-20.736,-16.599,-5.594,44.277,21.632,6.763,23.019,22.063,30.271,23.794,14.869,-16.256,-0.431,-8.639,-2.162,18.086,16.447,6.018,3.605,3.262
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,134,0.639469,63.956,990.841,1760.099,2850.908,139.049,351.587,224.815,21.744,8.628,23.868,38.821,-6.087,42.264,38.247,27.804,13.116,-15.240,-20.520,-16.503,-6.060,44.908,21.696,8.436,23.083,21.789,30.142,24.332,13.261,-14.648,-0.093,-8.446,-2.636,18.990,17.008,6.567,4.105,3.731
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,135,0.640469,63.977,990.064,1758.409,2849.698,137.011,347.341,224.284,21.618,9.163,23.593,39.955,-6.112,42.093,38.048,28.458,12.455,-14.430,-20.475,-16.430,-6.840,46.067,21.570,8.970,22.806,21.494,29.845,24.994,12.600,-13.836,0.076,-8.275,-3.424,18.592,17.569,7.112,4.614,4.211
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,136,0.641469,63.998,989.287,1756.719,2848.488,134.973,343.095,223.753,21.282,9.381,22.887,38.210,-5.727,41.942,37.631,28.735,11.900,-13.506,-20.660,-16.349,-7.453,43.937,21.234,9.188,22.098,21.216,29.328,25.278,12.046,-12.910,0.018,-8.094,-4.044,17.000,18.068,7.601,5.091,4.661
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,137,0.642469,64.019,988.510,1755.028,2847.277,132.936,338.850,223.222,20.985,10.892,21.688,37.417,-3.765,41.976,36.975,28.690,10.093,-10.796,-20.990,-15.990,-7.704,41.182,20.937,10.698,20.897,21.121,28.571,25.241,10.239,-10.199,-0.184,-7.634,-4.304,18.552,18.445,7.983,5.493,5.040
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,138,0.643469,64.040,987.733,1753.338,2846.067,130.898,334.604,222.692,20.971,12.876,20.192,36.489,-7.715,41.834,36.675,28.454,8.095,-7.316,-20.863,-15.704,-7.482,44.203,20.923,12.682,19.398,20.849,28.169,25.013,8.241,-6.717,0.074,-7.246,-4.090,20.677,18.635,8.207,5.777,5.308
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,139,0.644469,64.061,987.894,1751.649,2845.389,130.685,332.590,221.026,21.063,14.242,18.438,36.915,-7.011,41.782,36.673,28.597,6.822,-4.197,-20.718,-15.610,-7.534,43.926,21.015,14.047,17.644,20.771,28.096,25.107,6.968,-3.597,0.244,-7.081,-4.092,20.521,18.579,8.223,5.901,5.424
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,140,0.645469,64.082,989.068,1749.962,2845.285,132.447,332.993,218.131,20.980,14.783,15.715,38.469,-5.865,41.809,36.805,28.510,6.197,-0.933,-20.829,-15.825,-7.530,44.334,20.932,14.589,14.922,20.888,28.194,24.906,6.343,-0.334,0.044,-7.262,-3.975,18.872,18.224,7.992,5.844,5.370
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,141,0.646469,64.103,990.242,1748.275,2845.181,134.210,333.395,215.236,20.750,14.729,9.971,36.670,-7.221,41.875,37.385,28.659,6.022,4.758,-21.125,-16.634,-7.909,43.891,20.702,14.535,9.178,21.041,28.738,24.941,6.167,5.356,-0.339,-8.036,-4.239,20.406,17.601,7.540,5.645,5.179
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,142,0.647469,65.667,991.417,1746.588,2845.077,135.972,333.798,212.342,20.699,14.587,20.155,36.321,-6.810,41.966,37.762,28.992,6.112,-5.567,-21.267,-17.062,-8.293,43.131,20.649,14.384,19.323,21.218,29.080,25.158,6.265,-4.939,-0.569,-8.431,-4.509,21.759,16.772,6.918,5.334,4.883
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,143,0.648469,70.033,992.591,1744.900,2844.974,137.735,334.200,209.447,21.151,28.394,21.569,36.608,-6.347,42.070,37.960,29.104,-7.243,6.825,-20.919,-16.809,-7.953,42.954,21.094,28.163,20.621,21.406,29.244,25.152,-7.069,7.542,-0.312,-8.150,-4.058,19.668,15.801,6.175,4.942,4.509
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,144,0.649469,74.398,993.766,1743.213,2844.870,139.497,334.603,206.552,21.784,28.311,23.105,36.423,-5.991,42.173,38.043,29.856,-6.527,5.206,-20.390,-16.259,-8.072,42.414,21.719,28.050,22.032,21.591,29.291,25.785,-6.331,6.018,0.128,-7.572,-4.066,16.715,14.752,5.360,4.498,4.088
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,145,0.650469,78.764,994.779,1742.213,2844.332,140.732,334.590,202.936,22.186,28.137,22.837,36.183,-4.063,42.751,38.052,30.467,-5.951,5.300,-20.565,-15.866,-8.282,40.246,22.113,27.845,21.631,22.223,29.265,26.232,-5.732,6.213,-0.110,-7.152,-4.119,17.071,13.688,4.525,4.033,3.648
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,146,0.651469,83.129,995.254,1743.511,2842.342,140.202,333.190,196.908,22.288,32.794,22.539,35.952,-4.473,43.335,38.007,30.929,-10.506,10.255,-21.047,-15.719,-8.640,40.424,22.208,32.468,21.190,22.771,29.184,26.379,-10.261,11.278,-0.564,-6.977,-4.172,19.349,12.671,3.717,3.577,3.219
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,147,0.652469,87.495,995.729,1744.809,2840.351,139.673,331.789,190.880,-5.670,32.890,19.938,36.281,-5.172,43.538,37.917,31.228,-38.560,12.952,-49.208,-43.587,-36.898,41.452,-5.759,32.530,18.438,22.938,29.058,26.357,-38.289,14.091,-28.697,-34.817,-32.116,21.684,11.766,2.988,3.160,2.830
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,148,0.653469,91.860,996.204,1746.107,2838.361,139.143,330.389,184.852,5.508,32.931,31.561,36.621,-5.722,43.362,38.255,31.354,-27.424,1.370,-37.854,-32.747,-25.847,42.343,5.409,32.533,29.900,22.725,29.358,26.152,-27.124,2.633,-17.316,-23.949,-20.743,19.148,11.035,2.387,2.812,2.510
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,149,0.654469,96.226,996.679,1747.406,2836.371,138.614,328.989,178.824,9.980,32.931,32.874,36.728,-6.168,42.883,38.691,31.304,-22.951,0.057,-32.903,-28.712,-21.324,42.896,9.872,32.494,31.042,22.210,29.758,25.761,-22.623,1.453,-12.338,-19.886,-15.889,17.999,10.542,1.963,2.563,2.289
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,150,0.655469,100.591,997.153,1748.704,2834.381,138.084,327.588,172.796,10.752,32.961,33.073,36.529,-6.679,42.855,39.013,31.098,-22.209,-0.112,-32.103,-28.261,-20.346,43.208,10.634,32.483,31.060,22.145,30.043,25.205,-21.849,1.423,-11.511,-19.409,-14.570,18.163,10.288,1.697,2.392,2.147
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,151,0.656469,104.957,997.628,1750.002,2832.391,137.554,326.188,166.768,8.671,31.777,33.176,36.280,-7.137,42.609,39.226,30.741,-23.106,-1.399,-33.937,-30.555,-22.070,43.417,8.543,31.257,30.972,21.863,30.218,24.487,-22.714,0.285,-13.320,-21.675,-15.944,17.233,10.179,1.493,2.228,2.021
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,152,0.657469,109.322,995.679,1748.471,2835.669,140.259,335.946,168.166,4.866,31.715,27.635,36.277,-7.331,42.104,39.319,30.244,-26.849,4.080,-37.238,-34.453,-25.378,43.608,4.726,31.148,25.221,21.560,30.599,24.163,-26.422,5.927,-16.834,-25.873,-19.437,16.754,10.196,1.353,2.082,1.916
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,153,0.658469,113.688,993.680,1746.884,2839.053,143.029,345.929,169.714,8.762,31.610,26.004,36.042,-7.247,41.308,39.281,29.629,-22.849,5.606,-32.546,-30.520,-20.867,43.288,8.610,30.995,23.367,20.968,30.849,23.731,-22.385,7.628,-12.358,-22.239,-15.121,16.958,10.322,1.280,1.963,1.842
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,154,0.659469,118.054,991.681,1745.297,2842.437,145.798,355.912,171.262,11.362,31.492,19.329,35.526,-7.825,41.737,39.113,28.901,-20.130,12.163,-30.375,-27.752,-17.539,43.351,11.198,30.826,16.456,21.598,30.961,23.186,-19.628,14.370,-10.400,-19.763,-11.988,19.458,10.537,1.278,1.884,1.807
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,155,0.660469,122.419,989.683,1743.709,2845.822,148.568,365.895,172.810,12.445,19.812,19.769,34.687,-8.305,42.484,38.860,28.055,-7.367,0.043,-30.038,-26.414,-15.610,42.992,12.269,19.093,16.644,22.543,30.980,22.522,-6.824,2.448,-10.274,-18.712,-10.253,18.600,10.824,1.350,1.854,1.819
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,156,0.661469,126.785,987.684,1742.122,2849.206,151.338,375.878,174.358,12.343,20.474,17.442,34.273,-7.855,43.064,38.570,27.129,-8.132,3.032,-30.721,-26.227,-14.787,42.128,12.153,19.699,14.052,23.318,30.957,21.776,-7.546,5.647,-11.165,-18.804,-9.623,18.517,11.165,1.498,1.886,1.887
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,157,0.662469,131.150,985.686,1740.535,2852.591,154.108,385.861,175.906,11.583,20.943,24.914,34.148,-6.677,43.484,38.285,26.149,-9.360,-3.971,-31.901,-26.701,-14.565,40.825,11.379,20.110,21.243,23.930,30.932,20.975,-8.730,-1.133,-12.551,-19.552,-9.595,19.452,11.541,1.726,1.989,2.019
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,158,0.663469,135.516,983.308,1739.249,2858.141,154.500,380.197,175.910,11.200,7.962,23.552,34.218,-7.159,43.745,38.047,26.517,3.238,-15.590,-32.545,-26.847,-15.317,41.377,10.981,7.067,19.575,24.243,30.618,21.472,3.914,-12.508,-13.262,-19.637,-10.491,20.416,11.933,2.038,2.174,2.224
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,159,0.664469,139.881,980.791,1738.075,2864.491,154.015,368.752,175.344,28.290,8.481,33.035,34.330,-7.843,43.853,38.265,27.168,19.809,-24.554,-15.564,-9.976,1.121,42.173,28.055,7.521,28.730,24.351,30.630,22.234,20.535,-21.209,3.704,-2.575,5.822,22.303,12.325,2.437,2.454,2.510
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,160,0.665469,144.247,978.274,1736.901,2870.842,153.529,357.307,174.778,28.361,9.011,33.752,34.444,-8.375,43.874,38.502,27.677,19.349,-24.740,-15.513,-10.141,0.683,42.819,28.110,7.983,29.097,24.372,30.653,22.853,20.127,-21.114,3.739,-2.543,5.257,23.507,12.749,2.976,2.871,2.919
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,161,0.666469,148.612,975.757,1735.728,2877.192,153.044,345.862,174.212,28.338,8.702,33.792,34.584,-8.233,43.882,38.737,28.109,19.635,-25.090,-15.545,-10.400,0.228,42.818,28.071,7.603,28.764,24.381,30.665,23.395,20.468,-21.161,3.690,-2.595,4.676,23.960,13.274,3.713,3.463,3.489
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,162,0.667469,152.978,973.240,1734.554,2883.543,152.558,334.417,173.646,28.217,9.964,27.373,34.744,-7.995,43.917,38.980,28.488,18.253,-17.408,-15.700,-10.763,-0.271,42.739,27.933,8.791,21.947,24.417,30.675,23.883,19.142,-13.156,3.516,-2.742,4.050,23.299,13.876,4.602,4.189,4.180
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,163,0.668469,157.343,970.723,1733.380,2889.893,152.072,322.972,173.080,28.063,10.628,27.127,34.918,-7.537,43.988,39.210,28.828,17.435,-16.499,-15.925,-11.147,-0.764,42.455,27.761,9.378,21.276,24.489,30.663,24.331,18.383,-11.899,3.272,-2.902,3.430,23.594,14.528,5.594,5.004,4.954
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,164,0.669469,161.709,968.688,1733.216,2894.975,150.981,316.484,172.271,27.981,10.203,6.141,35.119,-6.823,44.074,39.400,29.138,17.779,4.062,-16.093,-11.419,-1.157,41.943,27.661,8.874,-0.157,24.542,30.730,24.700,18.787,9.031,3.119,-3.069,2.961,23.957,15.206,6.640,5.867,5.769
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,165,0.670469,166.074,967.175,1734.144,2898.684,149.233,315.362,171.200,27.832,26.823,3.945,35.922,-6.635,44.125,39.479,29.415,1.010,22.878,-16.293,-11.647,-1.583,42.557,27.493,25.414,-2.823,24.521,30.826,24.980,2.079,28.237,2.971,-3.333,2.513,25.186,15.883,7.691,6.734,6.586
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,166,0.671469,170.440,965.661,1735.072,2902.393,147.484,314.239,170.129,27.614,26.543,9.605,36.268,-6.096,44.124,39.408,29.622,1.072,16.938,-16.509,-11.794,-2.008,42.364,27.256,25.051,2.334,24.447,30.772,25.190,2.205,22.717,2.808,-3.516,2.065,24.723,16.535,8.699,7.563,7.364
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,167,0.672469,174.805,964.147,1736.000,2906.102,145.736,313.117,169.058,33.197,25.959,12.658,35.817,-5.171,44.064,39.161,29.738,7.238,13.301,-10.866,-5.964,3.460,40.988,32.819,24.381,4.848,24.314,30.542,25.308,8.438,19.533,8.505,2.277,7.511,24.258,17.135,9.616,8.310,8.064
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,168,0.673469,179.171,962.634,1736.929,2909.811,143.988,311.994,167.988,33.231,32.895,25.871,34.412,-3.271,43.953,38.734,29.753,0.336,7.024,-10.721,-5.503,3.479,37.683,32.833,31.228,17.479,24.128,30.131,25.325,1.605,13.749,8.705,2.701,7.507,22.101,17.657,10.391,8.932,8.645
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,169,0.674469,183.536,961.120,1737.857,2913.520,142.240,310.872,166.917,33.217,32.754,34.262,34.405,-4.387,43.801,38.140,29.671,0.463,-1.509,-10.584,-4.924,3.545,38.792,32.797,30.994,25.244,23.899,29.554,25.245,1.803,5.750,8.898,3.243,7.552,20.275,18.077,10.977,9.386,9.067
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,170,0.675469,187.902,959.970,1740.865,2916.607,140.171,309.835,165.310,33.224,32.638,33.545,33.958,-5.645,43.593,37.311,29.505,0.586,-0.907,-10.369,-4.087,3.719,39.603,32.783,30.785,23.859,23.596,28.751,25.006,1.998,6.925,9.187,4.031,7.777,20.457,18.405,11.387,9.684,9.341
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,171,0.676469,192.267,960.037,1750.825,2917.611,137.028,309.083,161.913,33.275,32.563,38.633,34.482,-4.122,43.346,37.174,29.309,0.712,-6.070,-10.071,-3.898,3.966,38.604,32.814,30.620,28.264,23.192,28.676,24.489,2.194,2.355,9.622,4.138,8.325,19.175,18.691,11.705,9.900,9.538
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,172,0.677469,195.159,960.104,1760.785,2918.615,133.886,308.331,158.515,33.367,33.950,38.661,35.424,-4.125,43.578,37.249,29.134,-0.583,-4.711,-10.211,-3.881,4.233,39.550,32.893,31.947,27.809,23.261,28.812,23.988,0.946,4.138,9.632,4.081,8.905,19.360,18.936,11.937,10.040,9.660
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,173,0.678469,195.376,960.171,1770.745,2919.620,130.743,307.579,155.118,33.455,34.097,38.707,36.038,-4.401,44.075,37.174,29.120,-0.642,-4.610,-10.620,-3.719,4.335,40.438,32.980,32.093,27.819,23.590,28.797,23.644,0.887,4.274,9.390,4.183,9.336,20.312,19.134,12.085,10.104,9.710
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,174,0.679469,195.593,960.238,1780.704,2920.624,127.600,306.827,151.721,33.484,34.193,38.756,36.366,-5.026,44.483,36.955,29.065,-0.709,-4.563,-10.998,-3.471,4.419,41.392,33.009,32.188,27.831,23.823,28.637,23.256,0.821,4.358,9.186,4.372,9.754,21.135,19.285,12.152,10.097,9.691
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,175,0.680469,195.810,960.305,1790.664,2921.628,124.457,306.075,148.324,33.517,34.205,38.798,36.436,-6.083,44.786,36.648,28.957,-0.688,-4.594,-11.269,-3.131,4.560,42.519,33.042,32.198,27.836,23.947,28.387,22.809,0.844,4.363,9.095,4.655,10.233,20.368,19.384,12.139,10.019,9.603
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,176,0.681469,196.027,960.372,1800.624,2922.633,121.314,305.323,144.926,33.574,34.203,38.862,36.225,-6.634,44.983,36.297,28.987,-0.629,-4.659,-11.409,-2.723,4.587,42.859,33.099,32.195,27.862,23.957,28.092,22.496,0.903,4.333,9.141,5.007,10.603,18.457,19.430,12.051,9.874,9.450
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,177,0.682469,196.243,958.581,1808.218,2927.252,119.167,311.293,140.365,33.653,34.183,38.966,35.694,-6.959,45.075,35.939,29.022,-0.530,-4.783,-11.422,-2.287,4.631,42.653,33.176,32.167,27.873,23.954,28.005,22.226,1.009,4.294,9.222,5.171,10.950,16.083,19.419,11.888,9.664,9.233
